ID	Day1	Day2	Day3	Day6	Day8	Day12
PF3D7_0220300	7.910406	6.747691	6.116707	5.306343	5.126489	5.929916
PF3D7_0220400	3.907497	4.185228	4.113041	3.939333	4.21225	4.303038
PF3D7_0220500	6.359557	5.488652	5.946529	5.776188	5.285283	6.147226
PF3D7_0220600	7.213442	6.730899	6.134638	5.902805	5.47999	5.915149
PF3D7_0220700	5.070501	4.521044	5.637942	4.150752	4.157085	4.805561
PF3D7_0220800	5.135978	5.857831	5.740976	5.202058	5.006182	5.280363
PF3D7_0220900	5.102062	5.18553	4.426207	4.475496	3.905364	5.254223
PF3D7_0221000	6.524136	5.556445	5.534424	5.368502	5.647808	6.938022
PF3D7_0221100	4.21769	4.012242	4.522115	4.097313	4.715059	3.755078
PF3D7_0221200	6.149903	5.697118	5.00512	4.918878	4.428396	4.482753
PF3D7_0221300	4.224106	3.686642	3.849659	4.020359	4.150584	4.76756
PF3D7_0221400	4.595596	4.346125	4.571966	4.746328	4.571966	5.027093
PF3D7_0221500	8.199748	6.079662	5.3906	5.418336	5.51318	6.813233
PF3D7_0221600	3.702876	3.600763	3.995376	3.754343	4.039731	4.433352
PF3D7_0221700	5.473786	4.609723	4.823836	4.585718	4.186332	4.497284
PF3D7_0221800	3.534931	3.766078	3.809778	3.506329	3.745276	5.721768
PF3D7_0221900	4.458477	3.986309	4.306659	4.328992	3.842761	4.972612
PF3D7_0222000	5.895759	6.178992	6.800781	6.41904	6.078143	6.078143
PF3D7_0222100	7.631646	5.670494	5.136506	4.66287	4.587516	5.139093
PF3D7_0222200	5.2641	4.487351	5.382056	4.783243	4.404055	5.247522
PF3D7_0222300	4.786077	4.153241	4.375813	4.106013	4.054469	4.622985
PF3D7_0222400	5.168286	4.361297	5.131753	5.474799	4.87758	5.721895
PF3D7_0222500	4.861881	4.786623	5.519947	5.234606	4.883865	5.334996
PF3D7_0222600	5.706336	4.969279	5.14368	5.40442	5.212944	4.789144
PF3D7_0222700	6.083162	5.680471	6.215132	5.883868	6.1505	5.764996
PF3D7_0222800	5.182254	4.574083	4.324665	4.52167	4.133911	4.535325
PF3D7_0222900	4.422298	4.394221	5.027823	4.994227	5.092531	5.30876
PF3D7_0223100	7.205197	6.231824	6.311205	6.052194	6.383325	6.366767
PF3D7_0223200	5.580254	5.211953	5.471407	5.4655	5.81554	5.701015
PF3D7_0223300	5.182761	4.910144	5.158329	5.143616	5.18654	4.986669
PF3D7_0223400	6.249547	5.769115	5.774382	5.470775	5.612976	5.59884
PF3D7_0223500	6.399855	6.043249	6.581822	6.221873	6.142291	6.55089
PF3D7_0300100	5.888003	5.751423	6.09581	5.927358	5.995016	6.143849
PF3D7_0300200	6.371802	5.759443	6.199836	5.789378	5.941447	5.830628
PF3D7_0300300	5.431212	5.524474	5.941294	6.061863	6.154916	6.522621
PF3D7_0300400	5.856118	4.539987	5.290424	5.097307	5.013145	5.263448
PF3D7_0300500	5.859057	5.145993	5.696217	5.475439	5.193425	5.567127
PF3D7_0300600	5.327559	4.776376	5.470019	4.819455	4.703624	6.632033
PF3D7_0300700	5.75656	5.370802	5.662959	4.811145	5.07974	5.593142
PF3D7_0300800	5.423062	5.75106	5.856572	5.359464	5.247761	6.176261
PF3D7_0300900	4.154195	3.808759	4.433828	3.617393	4.351768	3.787426
PF3D7_0301000	4.663466	4.570832	4.86405	4.557251	4.508499	4.787506
PF3D7_0301100	3.910299	4.288851	4.45983	3.665501	4.417633	4.080639
PF3D7_0301200	4.603547	5.078922	4.840231	4.959635	5.142541	5.252015
PF3D7_0301300	5.943118	4.696911	5.237948	4.999739	4.089105	5.260429
PF3D7_0301400	4.8021	3.962412	3.826759	4.087962	3.904459	4.228693
PF3D7_0301500	5.113843	4.811795	4.65061	4.40776	4.728103	4.645665
PF3D7_0301600	7.211033	6.116619	6.402924	6.178181	6.720262	6.302423
PF3D7_0301700	6.478879	6.706139	5.355616	4.882965	5.04876	4.655874
PF3D7_0301800	5.795215	6.077295	6.16772	5.37496	4.657148	5.216276
PF3D7_0301900	4.154631	4.055267	3.954164	3.820537	4.25332	3.718205
PF3D7_0302000	8.103518	7.564799	7.481755	7.503293	7.688147	7.454947
PF3D7_0302100	7.321503	7.097379	6.933907	7.009572	6.872312	6.328215
PF3D7_0302200	5.547789	7.240077	7.209504	6.488124	5.265126	5.528035
PF3D7_0302300	6.205854	5.568666	5.981794	5.409635	5.242708	5.54964
PF3D7_0302500	5.654505	8.464027	7.582913	6.89517	5.456958	5.579007
PF3D7_0302600	5.174622	5.4034	4.940414	4.94915	4.626652	4.718875
PF3D7_0302700	4.898226	4.165557	4.425613	5.013069	4.499773	5.330228
PF3D7_0302800	5.1705	4.563356	4.676708	4.262538	4.425181	4.419544
PF3D7_0302900	5.606951	5.595948	5.404699	5.378303	5.263061	5.140133
PF3D7_0303000	5.799372	6.162862	5.867461	5.880105	6.07083	5.61712
PF3D7_0303100	5.171008	5.142635	5.145404	5.128276	5.106608	4.984278
PF3D7_0303200	7.429326	8.13078	7.997067	7.765402	7.584059	7.295642
PF3D7_0303300	6.231929	5.919692	5.943294	5.997001	5.547721	5.994566
PF3D7_0303400	6.722036	7.330837	7.286027	7.00042	6.898519	6.678885
PF3D7_0303500	4.738986	5.129938	4.876996	5.085919	5.096505	4.955195
PF3D7_0303600	7.803632	7.383953	7.345941	7.253978	7.509913	6.405909
PF3D7_0303700	5.807692	5.680317	5.59093	5.55833	5.5739	6.205781
PF3D7_0303800	6.500686	6.59395	6.376139	6.518975	6.263905	6.135107
PF3D7_0303900	7.668825	7.790058	8.546331	9.599104	10.48476	11.054402
PF3D7_0304000	5.069044	5.180711	5.279477	5.57189	5.61742	5.848568
PF3D7_0304100	6.777492	7.059454	7.452459	8.382041	8.452275	8.00343
PF3D7_0304200	6.97124	6.911356	7.122898	7.155677	7.596069	7.429136
PF3D7_0304300	4.49807	4.845694	4.666457	4.74528	4.658275	4.549551
PF3D7_0304400	6.5784	6.171211	5.656466	6.11546	6.013416	6.301945
PF3D7_0304500	6.417694	5.501358	4.846159	4.584102	6.044326	5.842124
PF3D7_0304600	11.206902	11.676755	12.00712	12.219157	11.519053	10.93835
PF3D7_0304700	4.303322	4.053779	4.894803	4.908984	5.003604	4.926499
PF3D7_0304800	5.991517	6.758452	6.196795	5.972854	6.155457	6.218393
PF3D7_0304900	4.060017	4.517742	4.923973	4.373945	3.838692	3.447107
PF3D7_0305000	6.28131	6.108269	5.532151	5.733734	6.076435	6.88914
PF3D7_0305100	5.026309	5.194279	5.020199	5.150627	5.105281	4.961339
PF3D7_0305200	4.316592	3.988662	4.300436	4.231551	4.135018	4.346178
PF3D7_0305300	5.233721	4.717355	4.931545	4.734545	4.792579	5.023426
PF3D7_0305400	6.042982	6.365823	6.065797	6.142517	6.393645	6.920865
PF3D7_0305500	5.523517	5.614062	5.437892	5.127556	5.10226	4.953194
PF3D7_0305600	5.532146	6.555663	6.153509	6.777473	7.166643	7.504082
PF3D7_0305700	6.427702	7.023491	6.288038	6.043529	6.123057	5.875954
PF3D7_0305800	5.349314	5.344465	5.965201	6.323562	6.082641	6.069119
PF3D7_0305900	5.163083	4.5799	4.516291	4.872904	4.585491	4.943319
PF3D7_0306000	8.305173	8.902901	9.320086	8.776121	9.461659	10.559316
PF3D7_0306100	4.84924	4.839278	4.645067	5.163085	5.028037	4.831444
PF3D7_0306200	5.549394	5.290799	5.464391	5.732725	5.45587	6.530508
PF3D7_0306300	9.053445	8.603692	8.40609	8.847525	8.527702	9.160373
PF3D7_0306400	7.388062	8.341964	7.780278	8.026549	8.124596	7.335445
PF3D7_0306500	6.1782	6.46157	6.630361	6.772505	6.388	6.397805
PF3D7_0306600	9.209984	10.176563	9.561692	10.056174	9.645467	9.459691
PF3D7_0306700	10.071597	10.097885	9.337336	8.850034	9.531144	10.3739
PF3D7_0306800	7.624102	7.237193	7.328582	6.949368	7.096798	6.715346
PF3D7_0306900	11.901307	11.59364	11.101599	10.545719	10.581507	10.069219
PF3D7_0307100	7.546942	6.671497	6.30718	6.067538	6.327016	6.503037
PF3D7_0307200	6.638496	6.342965	6.589205	5.874265	5.757134	5.142052
PF3D7_0307300	4.383975	4.720574	5.043308	5.128476	5.105323	5.157059
PF3D7_0307400	7.939805	8.823246	8.129763	8.533157	8.431775	9.060411
PF3D7_0307500	4.505638	4.790831	4.425696	4.654685	5.200038	4.574295
PF3D7_0307600	5.936899	6.054862	6.033879	5.967437	5.931432	5.785157
PF3D7_0307700	7.353199	7.470186	7.202343	7.482707	7.412771	7.099105
PF3D7_0307800	5.399162	5.376317	4.914277	4.480605	4.943234	5.001659
PF3D7_0307900	4.888544	5.034666	5.056967	5.122502	5.282122	5.184575
PF3D7_0308000	7.137862	7.119801	6.999719	6.964071	7.200315	7.192703
PF3D7_0308100	4.014524	4.945858	4.475218	4.465994	4.742289	4.675095
PF3D7_0308200	8.718433	8.315107	8.426771	8.20757	7.791228	7.246486
PF3D7_0308300	5.257599	5.780311	6.678101	5.549956	5.98457	6.348876
PF3D7_0308500	10.248234	9.632641	9.078951	8.855145	9.261063	10.222812
PF3D7_0308600	8.352729	7.807019	7.61243	7.162474	7.061586	6.975513
PF3D7_0308700	4.598111	4.810145	6.062889	5.217029	5.180302	4.57154
PF3D7_0308800	8.626788	9.415739	9.200066	9.313784	9.220165	10.753169
PF3D7_0308900	7.217907	6.920058	6.76297	6.693753	6.537316	6.144265
PF3D7_0309000	8.346674	8.165556	8.083538	8.147059	8.248199	8.598609
PF3D7_0309100	8.170345	8.298638	8.931785	9.218013	9.170624	9.407194
PF3D7_0309200	5.573239	5.673709	5.571717	5.729574	5.840077	5.666524
PF3D7_0309300	11.676614	11.62365	11.702542	11.180326	11.298519	9.580364
PF3D7_0309500	8.328896	8.135914	7.672034	7.387331	7.23648	6.123343
PF3D7_0309600	11.423913	11.21572	11.270922	11.21972	11.256001	11.789546
PF3D7_0309700	4.683788	4.771627	4.886606	5.022313	5.027744	5.314208
PF3D7_0309800	5.394943	5.411579	5.7548	5.49146	5.501669	5.142659
PF3D7_0309900	4.699403	4.729456	4.811791	4.89427	4.949958	5.062905
PF3D7_0310000	6.102376	6.104538	5.830594	6.3731	7.034154	6.255721
PF3D7_0310100	5.296685	5.658748	5.745016	5.984771	5.858611	5.79548
PF3D7_0310200	8.391874	7.918764	7.985997	7.891454	7.351435	7.219684
PF3D7_0310300	6.645878	6.516366	6.357589	6.91413	6.920258	6.757466
PF3D7_0310400	4.149122	5.500037	4.749447	4.721036	4.960363	5.029313
PF3D7_0310500	5.964768	5.906161	5.687691	5.798005	5.825922	5.73288
PF3D7_0310600.1	3.746715	4.876238	3.918893	3.89964	4.347909	3.905367
PF3D7_0310600.2	3.746715	4.876238	3.918893	3.89964	4.347909	3.905367
PF3D7_0310700	6.527657	6.189642	6.45993	6.006905	5.967098	6.99149
PF3D7_0310800	5.257191	5.114061	4.865261	5.136302	4.794356	5.520296
PF3D7_0310900	5.141443	5.192824	5.287143	5.101105	5.654332	5.117984
PF3D7_0311000	5.838654	5.560557	6.018123	6.065456	5.729352	5.556856
PF3D7_0311100	7.192343	6.683791	6.683748	6.685369	6.463359	6.367865
PF3D7_0311200	6.527623	6.283848	6.066331	5.924341	6.253667	5.841897
PF3D7_0311300	7.416296	7.975526	7.691985	7.572632	7.567389	7.001007
PF3D7_0311400	4.66144	4.873011	5.139284	5.332191	5.485949	5.719929
PF3D7_0311500	6.843805	6.302623	6.471918	6.418217	6.764471	7.029863
PF3D7_0311600	5.711991	5.557282	5.764588	5.771702	6.162571	5.432881
PF3D7_0311700	7.164641	7.381355	7.665525	7.847572	8.308362	8.174117
PF3D7_0311800	6.986393	6.864159	6.811	7.365253	7.099497	6.827803
PF3D7_0311900	4.19884	4.527806	4.541108	4.348683	4.527954	4.754548
PF3D7_0312000	6.79041	6.969642	6.896882	6.376222	7.027026	7.44703
PF3D7_0312100	6.415268	7.025287	6.729663	6.822213	7.077011	6.583856
PF3D7_0312200	5.686102	5.807805	6.054764	6.126244	5.940193	5.998054
PF3D7_0312300	5.846679	5.866067	5.604225	5.601762	5.846456	6.139259
PF3D7_0312400	8.519593	8.652394	8.473967	8.758184	9.331498	9.535076
PF3D7_0312500	6.819511	6.55323	6.642123	6.107672	6.271202	6.052496
PF3D7_0312800	4.829521	4.350419	4.062405	4.639766	5.462125	4.464276
PF3D7_0312900	8.125616	8.174854	8.593695	9.117975	9.0061	9.942552
PF3D7_0313000	4.217244	4.043817	3.766361	4.547064	4.176849	4.436523
PF3D7_0313100	6.5535	5.95832	5.746685	5.699881	5.830669	5.968573
PF3D7_0313200	5.099101	5.249534	5.357443	5.602314	5.410197	5.959419
PF3D7_0313300	6.035312	6.327902	5.958129	6.472732	6.318316	6.230244
PF3D7_0313400	5.979704	5.690994	5.628324	6.133957	6.366502	6.846426
PF3D7_0313500	5.530963	5.579417	5.612529	5.411547	5.665123	6.090639
PF3D7_0313600	6.130553	6.149869	6.494291	6.52464	7.014661	5.859439
PF3D7_0313700.1	5.754027	5.681464	5.654843	5.648672	5.471978	6.454524
PF3D7_0313700.2	5.944696	5.807422	5.809522	5.714214	5.852093	6.384936
PF3D7_0313800	4.378198	4.955614	4.329238	4.671748	4.229922	4.423286
PF3D7_0313900	4.609825	4.686555	4.977449	4.679388	4.851141	5.138409
PF3D7_0314000	8.922922	9.658572	9.295284	9.945741	10.803538	11.821007
PF3D7_0314100.1	5.279166	4.978861	5.790405	4.87439	5.606902	6.149133
PF3D7_0314100.2	3.806233	3.920981	4.552394	4.230515	5.09249	5.62662
PF3D7_0314200	5.684307	6.581595	5.628763	5.65169	5.58403	5.546078
PF3D7_0314300	5.333226	5.416792	5.561549	6.184899	5.880989	6.007054
PF3D7_0314400	8.25241	7.302302	6.465154	6.650733	7.064756	7.146372
PF3D7_0314500	6.549535	6.137801	5.864951	5.595397	5.725007	5.45653
PF3D7_0314600	6.028468	5.23003	4.963347	5.098786	4.794097	4.978326
PF3D7_0314700	6.166931	5.646792	6.26491	5.799097	5.313015	4.826243
PF3D7_0314800	3.91996	4.602653	3.825679	4.220897	3.91996	4.007352
PF3D7_0314900	4.410731	4.784378	4.361536	4.79355	4.693892	4.693331
PF3D7_0315000	5.242121	5.862835	5.617745	5.640542	5.106352	5.29541
PF3D7_0315100	6.088872	5.825627	5.651617	5.725916	5.580236	5.627214
PF3D7_0315200	6.320395	6.51397	7.17324	7.150065	6.821432	6.801676
PF3D7_0315300	4.051136	4.068065	4.214999	4.02502	4.146216	4.356053
PF3D7_0315400	7.135263	7.711033	6.97193	7.243005	6.938902	6.725969
PF3D7_0315500	6.635428	6.642158	7.017941	6.544027	6.190355	5.50709
PF3D7_0315600	8.566573	8.284819	8.478436	7.459967	7.397029	6.958006
PF3D7_0315700	5.716372	6.026825	6.316263	6.600632	6.716378	6.328432
PF3D7_0315800	6.702026	6.080985	6.329384	5.909821	6.168284	6.279571
PF3D7_0315900	4.207107	4.467515	5.542589	4.443028	4.174118	4.413059
PF3D7_0316000	5.443065	6.145823	6.612929	6.38312	6.816943	7.495917
PF3D7_0316100	5.910016	5.906304	5.902245	5.947817	6.33855	6.405331
PF3D7_0316200	5.395389	5.875235	5.667777	5.839036	6.129532	6.16294
PF3D7_0316300.1	8.797243	9.534435	8.876409	9.230825	9.461279	9.609328
PF3D7_0316300.2	7.752478	8.552529	7.853249	8.153919	8.411852	8.609942
PF3D7_0316400	5.317474	5.137644	5.157537	5.317474	5.329774	5.951494
PF3D7_0316500	5.410444	5.756446	5.623029	5.587031	5.577437	5.014346
PF3D7_0316600	8.351773	8.022795	7.2261	6.376029	6.881872	6.507599
PF3D7_0316700	7.776988	8.403486	7.27815	7.037456	6.651807	6.872342
PF3D7_0316800	9.683903	9.141915	8.939037	8.707095	9.318345	8.683823
PF3D7_0316900	5.990058	5.72138	5.934577	5.914839	6.29138	6.362792
PF3D7_0317000	7.431796	7.717795	7.619438	7.092727	6.919179	6.99276
PF3D7_0317100	6.667126	6.785487	7.207556	6.945708	6.633788	6.960852
PF3D7_0317200	6.401159	7.235579	6.35272	6.337066	6.293244	6.028296
PF3D7_0317300	5.266947	5.119268	4.988374	4.906099	4.896635	4.999647
PF3D7_0317400	6.027582	6.553368	5.94468	5.926327	6.809581	6.744982
PF3D7_0317500	5.866799	5.713096	5.77179	5.880926	5.416664	5.576533
PF3D7_0317600	7.188807	6.366578	6.458321	6.091242	6.526301	6.471343
PF3D7_0317700	7.10489	6.964492	7.030791	7.098387	7.155556	6.684779
PF3D7_0317800	6.538227	5.938742	5.840269	5.842743	6.363168	6.359571
PF3D7_0317900	6.338117	5.854456	5.283151	5.472078	5.028285	4.789228
PF3D7_0318000	4.288846	4.719865	4.165313	5.456511	5.330125	4.740135
PF3D7_0318100	6.313769	5.640799	5.317492	5.894218	5.232099	5.508027
PF3D7_0318200	7.342567	7.238301	7.04833	6.917677	6.577385	6.691839
PF3D7_0318300	6.895055	7.257677	7.157006	7.104919	6.771337	5.947719
PF3D7_0318400	4.876041	4.934409	4.737471	4.429305	4.808426	5.528749
PF3D7_0318500	4.657695	4.91303	5.025499	5.291602	5.237865	5.28202
PF3D7_0318600	5.966777	5.712929	6.115382	5.676302	5.538287	5.397192
PF3D7_0318700	5.181681	5.655369	6.519923	6.05165	5.786327	4.662991
PF3D7_0318800	5.482958	5.926288	6.838248	5.915773	5.447313	4.587497
PF3D7_0318900	5.169779	5.212747	5.217733	5.097231	4.885832	5.017615
PF3D7_0319000	5.869771	6.558995	6.039589	5.992816	6.008717	5.791916
PF3D7_0319100	9.110003	9.228132	8.807552	8.354437	9.03934	10.645729
PF3D7_0319200	4.707997	4.554096	4.347921	4.311337	4.447757	4.568804
PF3D7_0319300	7.83861	7.540519	7.62645	7.248541	6.947009	7.264464
PF3D7_0319400	7.276822	7.985485	7.904386	8.157434	8.266753	7.642295
PF3D7_0319500	6.617033	6.860198	6.451298	6.28498	6.385705	5.805198
PF3D7_0319600	7.941368	7.580475	7.497792	6.837726	7.249338	8.114122
PF3D7_0319700	5.90702	5.557243	5.799192	5.712292	5.728164	5.85529
PF3D7_0319800	4.026907	4.383484	4.319377	4.862181	4.67221	4.606248
PF3D7_0319900	5.759643	5.85359	5.633028	5.306909	5.336894	5.160522
PF3D7_0320000	4.449946	4.757145	4.581921	5.507943	5.149123	5.325061
PF3D7_0320100	6.777815	7.303191	6.646729	6.795764	7.526197	7.695004
PF3D7_0320200	5.80787	6.081331	6.809168	7.262991	7.582049	7.611246
PF3D7_0320300	7.603923	7.497921	7.365755	6.973106	7.055626	6.91447
PF3D7_0320400	4.498656	4.575573	4.651204	4.651204	4.565922	4.840966
PF3D7_0320500	6.068924	5.619887	5.497106	5.714437	5.829669	5.78077
PF3D7_0320600	7.090368	7.638826	7.852188	7.31269	7.806331	8.164653
PF3D7_0320700	7.585322	7.890869	7.369585	7.323931	7.519321	8.084743
PF3D7_0320800	8.792921	8.974273	9.071738	9.605158	9.955478	9.699853
PF3D7_0320900	7.220515	7.305442	7.079577	6.997024	7.218168	6.943915
PF3D7_0321000	8.440975	8.121495	7.830584	7.421148	7.323078	7.586013
PF3D7_0321100	4.389856	5.313648	5.332552	4.956959	4.572692	4.677159
PF3D7_0321200	7.180921	6.932497	6.894597	6.772089	7.065659	7.092637
PF3D7_0321300	5.302666	5.719225	5.624412	6.457754	6.498539	6.539349
PF3D7_0321400	5.00437	5.342903	4.879669	6.180036	5.536099	5.800526
PF3D7_0321500	5.87805	6.247223	5.792634	5.969776	6.012928	6.179093
PF3D7_0321600	7.827208	7.718041	7.775511	7.838089	7.860853	7.413261
PF3D7_0321700	4.316222	5.003831	4.430533	4.533658	4.279086	4.547567
PF3D7_0321800	6.607289	6.532491	6.249575	6.117267	6.199728	6.038251
PF3D7_0321900	5.250153	5.578295	5.181152	5.041411	5.144921	5.308031
PF3D7_0322000	9.663066	9.45067	9.015232	8.517836	8.532258	9.434966
PF3D7_0322100	6.36203	6.658736	6.225433	6.138662	6.236703	5.727094
PF3D7_0322200	4.070202	4.308711	4.456618	4.847864	5.070238	5.10413
PF3D7_0322300	7.381046	8.288257	7.011247	7.109914	7.38824	7.170158
PF3D7_0322400	5.849829	6.092538	5.753707	5.572811	5.865159	5.964282
PF3D7_0322500	6.789024	7.105503	7.085796	6.264298	6.836028	6.342721
PF3D7_0322600	5.492252	5.409907	5.484521	5.792331	5.507923	5.952367
PF3D7_0322700	4.751336	4.779064	4.571037	4.70106	4.805255	4.863298
PF3D7_0322800	3.798801	4.923655	4.034032	3.791537	3.982911	3.802517
PF3D7_0322900	6.680673	5.827601	5.61753	5.728577	5.488259	4.951484
PF3D7_0323000	7.809424	7.38607	7.839994	7.571987	7.674816	8.507471
PF3D7_0323100	6.163435	6.136372	5.965482	6.136222	5.807005	5.870569
PF3D7_0323200	7.133297	7.493783	6.543973	6.880149	6.942658	7.549703
PF3D7_0323300	4.779777	5.171565	5.501778	5.480712	6.104266	6.865646
PF3D7_0323400	4.755679	4.946855	5.886212	5.349606	5.542896	5.137569
PF3D7_0323500	4.975735	5.477247	5.441505	5.114685	5.203256	4.959106
PF3D7_0323600	4.546856	4.470136	4.330758	4.416301	4.297083	4.324718
PF3D7_0323700	6.345257	5.789276	6.11697	5.814772	5.786385	6.72978
PF3D7_0323800	4.43014	4.226385	4.327039	4.434739	4.656275	4.627131
PF3D7_0323900	4.863829	4.459171	4.633086	4.79352	4.372875	5.572455
PF3D7_0324000	5.895759	6.178992	6.800781	6.41904	6.078143	6.078143
PF3D7_0324100	6.092056	5.124429	4.452625	3.976262	4.535406	3.843887
PF3D7_0324200	5.2641	4.487351	5.382056	4.783243	4.404055	5.247522
PF3D7_0324300	5.532752	4.869441	5.086976	5.139714	4.684516	5.112953
PF3D7_0324400	4.859657	4.742363	5.076945	5.533519	5.262685	5.266521
PF3D7_0324500	5.190065	4.63304	5.216107	5.33727	5.088719	5.561152
PF3D7_0324600	5.916814	5.448095	5.926984	5.617164	5.474366	5.929426
PF3D7_0324700	5.474876	5.184571	5.798486	6.000643	5.831652	6.457062
PF3D7_0324800	6.278702	6.09122	6.143593	6.74518	6.291027	6.905256
PF3D7_0324900	6.345555	6.040975	6.630456	6.278092	6.052142	6.434567
PF3D7_0400100	6.391006	6.137935	6.439011	6.225302	6.069215	6.631282
PF3D7_0400200	7.487018	7.516114	7.220777	7.220777	7.165791	6.699657
PF3D7_0400300	5.817701	6.213756	5.906536	5.746732	5.901667	6.405883
PF3D7_0400400	5.336672	4.94631	5.258994	5.142054	5.167285	5.4248
PF3D7_0400500	6.119453	5.248152	5.913897	5.613695	5.520431	5.728485
PF3D7_0400700	5.121016	5.018847	5.089135	5.683754	5.121846	5.043461
PF3D7_0400800	4.784007	4.922235	5.089487	4.750693	4.293954	5.298677
PF3D7_0400900	6.610651	5.627383	5.949079	6.399487	5.893927	6.461104
PF3D7_0401000	5.682989	5.65082	5.860562	5.794412	5.745315	5.860562
PF3D7_0401100	5.327559	4.776376	5.470019	4.819455	4.703624	6.632033
PF3D7_0401200	5.896149	5.287841	5.325548	5.086811	5.366785	5.996856
PF3D7_0401300	5.334293	4.72677	4.944102	5.007134	5.172073	5.153549
PF3D7_0401400	4.762467	4.63679	4.658521	4.930412	4.654021	4.721438
PF3D7_0401500	6.039213	5.287329	5.698769	5.555705	5.623855	6.300328
PF3D7_0401600.1	9.447338	7.583916	7.577872	6.460342	5.78355	6.0343
PF3D7_0401600.2	9.447338	7.583916	7.577872	6.460342	5.78355	6.0343
PF3D7_0401700	6.471241	5.186349	5.536243	4.894783	4.714747	5.607812
PF3D7_0401800	7.223465	6.134973	6.947164	5.586264	5.445531	5.453288
PF3D7_0401900	6.031033	5.615154	5.233296	5.509287	5.419436	5.999139
PF3D7_0402000	8.738966	7.068907	5.709084	5.364055	5.521674	4.533452
PF3D7_0402100	4.736226	4.702325	5.036718	4.779753	4.496795	5.004858
PF3D7_0402200	4.694222	4.89612	5.231217	4.739831	4.687221	5.010618
PF3D7_0402300	3.908525	4.047119	4.538403	4.112899	3.64048	4.20591
PF3D7_0402400	5.113592	5.20464	4.986691	4.773833	5.514703	5.507856
PF3D7_0402500	5.041044	5.146316	5.452201	5.608893	5.671192	5.834341
PF3D7_0402600	4.768153	4.023316	4.591956	4.446174	4.337635	4.479513
PF3D7_0402700	5.090513	4.634011	5.064183	4.853268	4.711092	5.782138
PF3D7_0402800	5.069756	4.962827	4.981905	5.128561	5.202968	5.39289
PF3D7_0402900	4.859808	4.006617	4.920777	5.415363	4.431305	5.161673
PF3D7_0403100	4.60661	4.942354	4.530885	4.775427	5.124531	4.796123
PF3D7_0403200	6.674263	5.52128	5.331956	5.590967	5.13381	4.77691
PF3D7_0403300	6.74283	5.804604	6.054915	5.503678	5.839193	6.465982
PF3D7_0403400	6.947986	7.002202	6.699675	6.619322	6.797516	6.430764
PF3D7_0403500	5.886238	6.175897	5.247651	5.550462	5.898928	5.756032
PF3D7_0403600	5.930572	6.777928	6.279501	6.565606	6.750499	6.162057
PF3D7_0403700	6.51342	6.253173	6.019548	5.926176	6.037532	5.934405
PF3D7_0403800	5.435388	5.647438	6.071648	6.179465	6.450476	6.705425
PF3D7_0403900	5.416302	5.90236	5.959138	5.900833	6.06255	5.713864
PF3D7_0404000	4.386481	4.824495	5.930514	5.714457	6.865442	7.297978
PF3D7_0404100	4.570049	4.210512	4.788558	4.684956	4.785756	4.693957
