ID	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	T31	T32	T33	T34	T35	T36	T37	T38	T39	T40	T41	T42	T43	T44	T45	T46	T47	T48	T49	T50	T51	T52	T53
PF3D7_1234900	0.433	0.2051	0.0332	-0.0814	-0.1351	-0.1365	-0.1839	-0.266	-0.3752	-0.5445	-0.8703	-1.0603	-1.1518	-1.3379	-1.3303	-1.2073	-1.1251	-1.0331	-0.8276	-0.7798	-0.6831	-0.5883	-0.6349	-0.5862	-0.4974	-0.4514	-0.4474	-0.2294	-0.17	-0.1082	0.0041	0.0842	0.088	0.1515	0.2248	0.2603	0.2985	0.3199	0.3149	0.2763	0.3322	0.3813	0.4182	0.4664	0.5661	0.5362	0.5734	0.5822	0.5485	0.4385	0.3867	0.2759	0.2178
PF3D7_1235000	-0.0038	-0.0034	-9e-04	-0.005	-0.0172	0.0015	0.0341	0.0331	0.0585	0.0586	0.0081	-0.0015	-0.0271	-0.0336	-0.034	3e-04	-0.0159	0.0048	0.0168	0.0136	0.0073	0.0052	-0.0359	-0.0445	-0.0569	-0.069	-0.0496	-0.0272	-0.0372	-0.0277	-0.0249	-0.0281	-0.0194	-0.0285	-0.0386	-0.0217	-0.0217	-0.031	-0.0337	-0.016	-0.0215	-0.0042	9e-04	9e-04	-0.006	-0.0125	-0.0037	0.022	0.0659	0.0667	0.0785	0.051	-0.0119
PF3D7_1235200	0.3303	0.1741	0.1688	0.0871	0.0321	0.1178	0.0509	-0.0354	-0.0359	-0.0748	-0.306	-0.4518	-0.4987	-0.7333	-0.7588	-0.7545	-0.7809	-0.7657	-0.6875	-0.7764	-0.7654	-0.7703	-0.8571	-0.7987	-0.7144	-0.6017	-0.4853	-0.3577	-0.2634	-0.1178	-0.0609	0.0814	0.1466	0.1423	0.1148	0.0599	-0.0416	-0.0466	0.0174	-0.0039	0.0449	0.1724	0.364	0.4419	0.6197	0.6796	0.7895	0.7819	0.7899	0.6973	0.6145	0.3083	-0.044
PF3D7_1235400	-0.4331	-0.2914	-0.2443	-0.1773	-0.1402	-0.1668	-0.1554	-0.1037	-0.1152	-0.07	-0.0073	0.0146	0.0195	0.0709	0.0982	0.1348	0.171	0.1865	0.1729	0.1538	0.1414	0.1576	0.1613	0.1989	0.1951	0.1383	0.1351	0.0872	0.0511	0.0257	0.0635	0.0153	0.0205	0.0272	0.0612	0.0396	0.0547	0.0575	0.0042	-0.0674	-0.0629	-0.1074	-0.1624	-0.1365	-0.1676	-0.2285	-0.2626	-0.2735	-0.3225	-0.2832	-0.2865	-0.2391	-0.2161
PF3D7_1235500	-0.3369	-0.2647	-0.2645	-0.235	-0.1451	-0.1831	-0.1424	-0.0824	-0.0425	-0.0386	-0.0261	0.0374	0.0838	0.026	-0.0014	0.1132	0.1042	0.1108	0.2077	0.293	0.2838	0.283	0.272	0.2197	0.2121	0.1707	0.1663	0.1098	0.0533	0.0274	1e-04	-0.1069	-0.095	-0.0448	-0.0907	-0.1114	-0.076	-0.0886	-0.142	-0.1344	-0.1568	-0.1738	-0.2287	-0.23	-0.2897	-0.2906	-0.3442	-0.343	-0.3239	-0.2604	-0.313	-0.2693	-0.3796
PF3D7_1235600	0.1631	0.1203	0.0771	0.0284	0.0099	0.028	-0.0407	-0.0709	-0.0933	-0.1397	-0.2577	-0.2943	-0.2598	-0.3637	-0.386	-0.4041	-0.4346	-0.5086	-0.4096	-0.3311	-0.2657	-0.2217	-0.1639	-0.0849	-0.0894	-0.035	-0.0469	0.0062	-0.021	0.0052	-0.0227	0.0417	0.0362	0.0156	-0.0177	-0.0133	-0.0093	-0.0205	0.0446	0.0668	0.0632	0.051	0.0787	0.0148	-0.0085	0.0056	-0.0219	-0.048	-0.1211	-0.1079	-0.163	-0.1927	-0.1725
PF3D7_1235700	0.0345	-0.1163	-0.2319	-0.3598	-0.5636	-0.6775	-0.7557	-0.8728	-0.9043	-0.7724	-0.8143	-0.7493	-0.611	-0.5806	-0.4756	-0.3611	-0.2932	-0.2369	-0.1233	-0.0708	0.0296	0.0775	0.1268	0.1924	0.1965	0.1846	0.1596	0.102	0.0972	0.1104	0.1453	0.2376	0.3151	0.2905	0.3167	0.3352	0.2969	0.2675	0.2593	0.1573	0.0908	0.0542	0.0711	0.0088	0.0107	-0.0511	-0.0514	-0.0851	-0.0802	-0.103	-0.1342	-0.278	-0.4661
PF3D7_1235800	0.018	0.0174	0.0182	0.0258	0.0174	0.0317	0.0474	0.032	0.0372	0.0441	0.0119	-0.0247	0.0244	0.0044	-0.005	0.0025	-0.0016	-0.0216	-0.0265	-0.0192	0.0205	0.0688	0.0528	0.0757	0.0696	0.062	0.0516	0.0644	0.0618	0.0785	0.0649	0.0611	0.0567	0.0705	0.0624	0.0605	0.0658	0.0555	0.0436	0.0413	0.0827	0.0754	0.1057	0.1251	0.134	0.1103	0.1256	0.11	0.0987	0.1245	0.1132	0.1173	0.1117
PF3D7_1235900	-0.2922	-0.1843	-0.1324	-0.0663	-0.1245	-0.1376	-0.1646	-0.107	-0.0498	0.0862	0.1441	0.2308	0.1748	0.1159	0.0087	-0.0214	-0.0684	-0.0614	-0.0706	0.0039	0.0052	-0.0025	0.0194	0.0441	0.0245	0.0239	-0.0198	-0.0508	-0.0607	-0.0631	-0.0659	-0.0055	0.0234	-0.0134	-0.0353	-0.08	-0.1596	-0.2109	-0.1974	-0.1968	-0.1663	-0.149	-0.1306	-0.1879	-0.209	-0.2515	-0.285	-0.3202	-0.3221	-0.2871	-0.277	-0.2287	-0.1733
PF3D7_1236000	-0.4786	-0.3329	-0.2837	-0.2362	-0.323	-0.3939	-0.4663	-0.5395	-0.5935	-0.5821	-0.6198	-0.5517	-0.4897	-0.483	-0.4618	-0.4063	-0.4002	-0.4044	-0.3126	-0.2802	-0.2354	-0.1742	-0.1495	-0.0977	-0.0875	-0.0445	-0.0291	-0.0095	-0.0143	-0.0406	0.0119	0.034	0.0508	0.056	0.1432	0.1163	0.1252	0.1652	0.1547	0.1624	0.1884	0.1877	0.1381	0.1264	0.0969	0.0276	-0.0295	-0.0199	-0.1056	-0.1502	-0.2372	-0.3394	-0.4364
PF3D7_1236100	-0.8656	-0.6301	-0.4517	-0.2666	-0.1448	-0.1579	-0.0787	-0.0169	-0.0527	-0.0448	0.0462	0.0331	-0.0264	0.0571	-0.0143	-0.021	-0.0369	-0.0798	-0.1611	-0.0871	-0.0957	-0.044	0.0109	0.0142	-0.0136	-7e-04	-0.0457	-0.1351	-0.1853	-0.2092	-0.2885	-0.344	-0.2972	-0.2549	-0.2379	-0.2348	-0.223	-0.2578	-0.3386	-0.3167	-0.3233	-0.3976	-0.5082	-0.5781	-0.7478	-0.8046	-0.8468	-0.844	-0.8636	-0.8022	-0.8712	-0.8406	-0.8329
PF3D7_1236500	-0.011	-0.0253	-0.0331	-0.0259	-0.0073	-0.0132	0	0.0147	0.0074	-0.0417	0.018	0.0608	0.0526	0.0467	0.1019	0.0987	0.0601	0.0893	0.0903	0.1111	0.0671	0.0526	-0.0084	-0.0113	-0.0431	-0.0492	-0.0555	-0.0326	0.0055	0.0211	0.0241	0.0349	0.0499	0.0337	0.0388	0.0714	0.0766	0.1137	0.1355	0.1154	0.1492	0.1385	0.1139	0.1086	0.1178	0.1091	0.1553	0.186	0.2549	0.2873	0.2799	0.2813	0.1839
PF3D7_1236700	0.0477	-0.0925	-0.2173	-0.3317	-0.4408	-0.4925	-0.5196	-0.5964	-0.5805	-0.4956	-0.407	-0.2996	-0.1669	-0.057	-0.01	-0.0548	-0.0985	-0.1337	-0.1822	-0.2166	-0.144	-0.0625	0.0315	0.0777	0.1522	0.1569	0.1572	0.1268	0.1328	0.1116	0.1113	0.1268	0.1631	0.1822	0.2059	0.2251	0.2122	0.2043	0.1504	0.0616	-0.0188	-0.0682	-0.1028	-0.1039	-0.0507	-0.0663	-0.0187	-0.0214	-0.091	-0.1485	-0.1423	-0.2415	-0.1966
PF3D7_1236800	0.0147	0.0288	0.0128	0.0546	0.0136	-0.0202	-0.0704	-0.1218	-0.1697	-0.1844	-0.3076	-0.3542	-0.3266	-0.4871	-0.5078	-0.4427	-0.4273	-0.4179	-0.3293	-0.3213	-0.29	-0.2687	-0.2275	-0.1661	-0.1049	-0.032	0.031	0.0544	0.0689	0.0667	0.0487	0.0413	0.0034	-0.0095	-0.0358	-0.0401	-0.0167	0.0081	0.0913	0.1657	0.2433	0.2313	0.2356	0.167	0.1473	0.0868	0.0609	0.0373	-0.0331	-0.0496	-0.1268	-0.1788	-0.1875
PF3D7_1237000	-0.1693	-0.205	-0.2383	-0.2453	-0.2268	-0.3059	-0.2834	-0.3019	-0.3048	-0.2771	-0.1548	-0.0592	0.0099	0.123	0.0843	0.1236	0.0606	0.0543	-0.0106	0.0527	0.0526	0.1451	0.1339	0.1438	0.1605	0.1276	0.088	0.0725	0.0741	0.0608	0.066	0.0423	0.0912	0.0965	0.1551	0.1903	0.234	0.2311	0.2403	0.1858	0.1199	0.0458	0.0083	-0.0397	-0.1014	-0.1802	-0.1914	-0.1496	-0.2753	-0.2741	-0.2661	-0.3322	-0.2722
PF3D7_1237100	-0.3008	-0.2987	-0.3293	-0.3104	-0.2423	-0.2347	-0.1906	-0.1193	-0.1049	-0.1121	-0.0507	0.0112	0.0247	0.1072	0.1235	0.227	0.245	0.3201	0.2827	0.3258	0.3076	0.3442	0.2339	0.2457	0.208	0.1232	0.1105	0.1416	0.1113	0.0716	0.0739	-0.0265	-0.0118	0.0034	0.0247	0.001	0.0074	0.0136	-0.0579	-0.0577	-0.0515	-0.0526	-0.0942	-0.0294	-0.0085	0.0163	0.0707	0.1043	0.1021	0.0854	-0.0083	-0.1102	-0.2755
PF3D7_1237200	-0.1221	-0.0135	0.0819	0.1489	0.2107	0.2831	0.3006	0.3453	0.3534	0.3167	0.3631	0.3869	0.3302	0.373	0.3634	0.2801	0.3213	0.3113	0.2161	0.1731	0.1039	-0.0627	-0.1309	-0.1512	-0.1692	-0.1372	-0.1419	-0.1157	-0.1243	-0.1319	-0.1774	-0.1477	-0.163	-0.1663	-0.1895	-0.2354	-0.2825	-0.3124	-0.3491	-0.3928	-0.3838	-0.3772	-0.3321	-0.265	-0.1488	-0.0686	-0.0166	-0.0425	0.0282	0.0191	-0.0242	-0.0352	-0.2032
PF3D7_1237300	-0.1145	-0.0889	-0.0991	-0.0936	-0.1024	-0.1362	-0.1529	-0.1388	-0.143	-0.1372	-0.1533	-0.1371	-0.1487	-0.1573	-0.1749	-0.1373	-0.1413	-0.1341	-0.1163	-0.1105	-0.1078	-0.0985	-0.0833	-0.0817	-0.0835	-0.0858	-0.0799	-0.0599	-0.0523	-0.0645	-0.0727	-0.1093	-0.1361	-0.1588	-0.1273	-0.1331	-0.1037	-0.1057	-0.0596	-0.0582	0.0744	0.1242	0.1341	0.1249	0.1113	-8e-04	-0.0317	-0.0517	-0.0835	-0.0628	-0.049	-0.0269	0.0264
PF3D7_1237400	0.1535	0.0864	0.0583	0.0243	0.0595	0.1003	0.0822	0.1216	0.1717	0.1007	-0.0383	-0.1018	-0.204	-0.2853	-0.2535	-0.2257	-0.194	-0.1421	-0.1575	-0.2363	-0.2168	-0.2515	-0.2549	-0.2327	-0.1592	-0.1555	-0.0958	-0.0803	-0.0718	-0.0494	0.012	0.022	0.0612	0.0897	0.0629	0.0422	0.0088	-0.0255	-0.0818	-0.1193	-0.1214	-0.0959	-0.0756	-0.0052	0.0694	0.0923	0.1284	0.1255	0.1443	0.1338	0.1049	0.0424	-0.0874
PF3D7_1237500	0.1073	0.0861	0.1188	0.0832	0.0624	0.0562	0.0273	-0.0196	0.0472	0.1176	0.2219	0.2832	0.3421	0.3178	0.3029	0.2108	0.202	0.1839	0.1436	0.1185	0.0878	-0.0095	0.0583	0.0895	0.0848	0.1031	0.1308	0.0604	0.0971	0.0787	0.0842	0.1618	0.1423	0.1054	0.1001	0.0464	-0.0301	0.006	-0.0396	-0.1328	-0.1243	-0.0775	-0.1171	-0.1066	-0.0188	-0.0162	-0.0392	-0.0455	-0.0385	-0.0124	-0.0059	-0.0492	-0.1018
PF3D7_1237600	-0.1588	-0.0252	0.068	0.1236	0.2279	0.2283	0.2593	0.2992	0.349	0.3697	0.4316	0.4403	0.4602	0.4728	0.4584	0.4364	0.4255	0.3639	0.3687	0.3458	0.3158	0.3091	0.328	0.2668	0.2079	0.1882	0.1158	0.0186	-0.0628	-0.0958	-0.1946	-0.2511	-0.2874	-0.3003	-0.3669	-0.378	-0.4012	-0.3989	-0.4461	-0.4539	-0.4598	-0.3908	-0.427	-0.3814	-0.342	-0.3168	-0.3869	-0.4212	-0.3723	-0.3256	-0.2442	-0.0575	0.0636
PF3D7_1238100	-0.7317	-0.7099	-0.6967	-0.6319	-0.626	-0.5959	-0.5462	-0.4643	-0.4447	-0.3055	-0.2173	-0.1521	-0.0932	0.0954	0.2124	0.2766	0.3778	0.4114	0.3288	0.275	0.3008	0.2898	0.3666	0.3824	0.4374	0.4695	0.4721	0.4559	0.4676	0.4137	0.3559	0.3353	0.2929	0.2525	0.2511	0.1987	0.1125	0.0499	-0.036	-0.2155	-0.3192	-0.4044	-0.5743	-0.7144	-0.7725	-0.8153	-0.9218	-0.9271	-0.9612	-0.826	-0.8122	-0.6604	-0.461
PF3D7_1238200	0.0798	0.0774	0.0702	0.0267	0.0397	0.0246	0.0251	0.0318	0.0566	0.0428	0.0559	0.0515	0.0508	0.0776	0.0797	0.1008	0.0836	0.0689	0.0439	0.0134	-0.0226	-0.0108	0.0187	0.0352	0.0396	0.0113	0.0154	-0.0144	-0.0331	0.0097	0.0292	0.0073	0.0147	0.0278	-0.0134	0.0025	0.0253	0.0623	0.0441	0.1102	0.0944	0.1127	0.0789	0.0962	0.0152	0.0469	0.0103	-0.0087	0.0037	0.022	-0.0032	0.0051	-0.0391
PF3D7_1238300	-0.1477	0.0197	0.1136	0.1992	0.3334	0.2617	0.3329	0.4056	0.3946	0.3534	0.3817	0.4277	0.4129	0.4547	0.474	0.5897	0.5439	0.4257	0.4007	0.4225	0.448	0.5184	0.5089	0.4223	0.3123	0.1337	0.0195	0.0174	-0.0199	-0.0438	-0.087	-0.2029	-0.2042	-0.2012	-0.1766	-0.151	-0.1046	-0.1933	-0.2455	-0.3193	-0.3502	-0.3686	-0.3677	-0.3491	-0.3707	-0.3509	-0.3402	-0.3385	-0.217	-0.0882	0.0515	0.2781	0.4751
PF3D7_1238600	0.5845	0.3832	0.251	0.1102	0.0206	0.0247	-0.0315	-0.1873	-0.2812	-0.4134	-0.6389	-0.8426	-0.884	-1.072	-1.1672	-1.284	-1.3591	-1.3674	-1.2786	-1.265	-1.2147	-1.171	-1.1308	-1.0078	-0.9146	-0.7496	-0.5652	-0.4066	-0.2917	-0.1512	-0.0084	0.1427	0.1707	0.2133	0.23	0.277	0.2739	0.3434	0.3383	0.2288	0.4505	0.5471	0.6433	0.7673	1.0311	0.8037	0.8131	0.7823	0.6992	0.4945	0.484	0.2811	0.1781
PF3D7_1238800	-0.0168	0.2092	0.298	0.3634	0.2517	0.2115	0.1287	0.0369	-0.0061	-0.0077	-0.073	-0.0987	-0.1016	-0.1101	-0.1767	-0.2373	-0.2807	-0.3309	-0.3788	-0.3817	-0.3676	-0.3819	-0.3582	-0.3478	-0.3111	-0.301	-0.2772	-0.3146	-0.2784	-0.3079	-0.2527	-0.1886	-0.1108	-0.0684	0.0327	0.0827	0.1102	0.1141	0.03	-0.0138	-0.0449	0.0063	0.0288	0.115	0.182	0.2436	0.1803	0.232	0.3791	0.4311	0.4142	0.4739	0.2531
PF3D7_1238900	1.1688	0.59	0.3169	0.0236	-0.055	0.1454	0.1831	0.1608	0.2017	0.2094	-0.0235	-0.2026	-0.2852	-0.4893	-0.6394	-0.8041	-1.0221	-1.1027	-1.0465	-1.1487	-1.1585	-1.0953	-1.1274	-1.1958	-1.1723	-1.1584	-1.22	-1.1749	-1.1678	-1.1072	-1.0396	-0.8749	-0.765	-0.6032	-0.4517	-0.3006	-0.1764	-0.014	0.0846	-0.0413	-0.1236	-0.1498	-0.1695	-0.161	0.1433	0.443	0.6604	0.6648	0.9741	0.8966	0.7812	0.6854	0.1986
PF3D7_1239000	0.0941	-0.0595	-0.1174	-0.2207	-0.2284	-0.1737	-0.2341	-0.2814	-0.2321	-0.1852	-0.2533	-0.2736	-0.2265	-0.3344	-0.4227	-0.4905	-0.5041	-0.507	-0.4323	-0.3808	-0.3652	-0.4002	-0.3499	-0.3342	-0.2804	-0.1946	-0.1258	-0.1732	-0.1364	-0.1207	-0.0945	0.0626	0.1355	0.1304	0.1708	0.1775	0.0614	0.0981	0.0866	-0.035	-0.0396	0.0382	0.0654	0.1625	0.3692	0.4477	0.5202	0.5454	0.5388	0.4067	0.2799	0.0382	-0.2587
PF3D7_1239100	-0.011	-0.1093	-0.205	-0.2948	-0.4388	-0.4814	-0.5493	-0.5935	-0.5551	-0.4556	-0.5033	-0.4764	-0.441	-0.5061	-0.463	-0.3701	-0.2809	-0.1507	-0.0299	0.0443	0.1105	0.1138	0.1394	0.2043	0.2178	0.194	0.2461	0.194	0.1856	0.2032	0.2344	0.2439	0.27	0.2201	0.2168	0.2067	0.141	0.1672	0.1664	0.0715	0.0482	0.0253	-0.0346	-0.0791	-0.0549	-0.093	-0.0812	-0.0911	-0.1317	-0.1304	-0.1475	-0.1994	-0.182
PF3D7_1239200	-0.5107	-0.4355	-0.5352	-0.5475	-0.7318	-0.9991	-1.0717	-1.2329	-1.3532	-1.3817	-1.4941	-1.5808	-1.578	-1.7295	-1.7746	-1.5449	-1.4344	-1.3168	-1.0403	-0.7487	-0.5364	-0.3076	-0.1118	0.0218	0.0672	0.1115	0.2173	0.1919	0.1977	0.1923	0.181	0.0596	0.1521	0.2106	0.2968	0.3785	0.5272	0.5196	0.5575	0.6402	0.6277	0.564	0.4999	0.412	0.2121	0.0952	0.0454	0.0906	-0.1527	-0.1803	-0.3542	-0.5804	-0.5885
PF3D7_1239500	-0.0123	-0.0301	-0.0756	-0.1306	-0.2418	-0.344	-0.4252	-0.5245	-0.5797	-0.5845	-0.6438	-0.6269	-0.578	-0.6109	-0.5687	-0.4809	-0.432	-0.3807	-0.2561	-0.2051	-0.1639	-0.0978	-0.0975	-0.0792	-0.0663	-0.0727	-0.0453	0.0179	0.0631	0.0963	0.199	0.213	0.2129	0.2072	0.2501	0.2523	0.2599	0.2674	0.2972	0.3016	0.3181	0.3221	0.3254	0.2961	0.285	0.24	0.2331	0.2581	0.2113	0.1481	0.0205	-0.1591	-0.3755
PF3D7_1239600	0.0186	-0.0955	-0.151	-0.1766	-0.2532	-0.2229	-0.2023	-0.2206	-0.1816	-0.0675	-0.0136	0.0812	0.1504	0.2549	0.2923	0.2302	0.1845	0.1912	0.0173	-0.0995	-0.1137	-0.1521	-0.1367	-0.0651	0.0386	0.1118	0.146	0.0943	0.1024	0.1015	0.0616	0.0545	0.0628	-0.0047	-0.0261	-0.0254	-0.0279	-0.0012	-0.0102	-0.0568	-0.1025	-0.2235	-0.2855	-0.3058	-0.3173	-0.3722	-0.3807	-0.4454	-0.5062	-0.51	-0.4741	-0.3963	-0.2632
PF3D7_1239700	-0.1969	-0.172	-0.2345	-0.2858	-0.3613	-0.5118	-0.5747	-0.62	-0.6292	-0.5895	-0.5552	-0.5038	-0.4085	-0.4054	-0.3689	-0.2912	-0.2871	-0.2798	-0.1914	-0.1288	-0.0653	0.0261	0.0606	0.0969	0.1046	0.1056	0.1573	0.1939	0.1895	0.2104	0.198	0.1186	0.0807	0.058	0.05	0.095	0.1545	0.1673	0.2048	0.184	0.1447	0.1437	0.1472	0.1019	0.0748	0.0131	-0.0264	-0.0325	-0.1287	-0.135	-0.1663	-0.263	-0.2758
PF3D7_1239800	-0.5919	-0.431	-0.5155	-0.4264	-0.4464	-0.644	-0.6012	-0.571	-0.7217	-0.9	-0.9834	-1.1043	-1.1752	-1.2307	-1.2249	-0.9868	-0.9072	-0.8307	-0.6994	-0.4874	-0.3713	-0.1374	-0.0625	0.0564	0.087	0.1101	0.1373	0.2663	0.2694	0.2414	0.2045	-0.0091	-0.0561	-0.0372	0.0575	0.0977	0.2945	0.2528	0.3148	0.5049	0.5851	0.6527	0.7422	0.7828	0.6132	0.6314	0.5957	0.5959	0.3992	0.2774	-0.0387	-0.3294	-0.5533
PF3D7_1239900	-0.1032	-0.0185	0.0268	0.0835	0.1313	0.1395	0.1837	0.2039	0.2222	0.24	0.3518	0.3828	0.3824	0.4039	0.2605	0.1363	0.0238	-0.0527	-0.1591	-0.1192	-0.0903	-0.016	0.0161	0.0305	0.0025	-0.069	-0.1067	-0.1899	-0.1594	-0.1456	-0.1056	-0.1272	-0.0672	-0.0831	-0.0686	-0.0812	-0.0506	-0.0352	-0.0734	-0.1103	-0.1342	-0.1765	-0.1828	-0.1463	-0.112	-0.1126	-0.1419	-0.1578	-0.2098	-0.2199	-0.2519	-0.2461	-0.2534
PF3D7_1240000	-0.0817	0.045	0.2122	0.2719	0.3954	0.5014	0.4979	0.5216	0.4966	0.4449	0.5346	0.5551	0.4853	0.5687	0.5463	0.3785	0.3092	0.259	0.1377	0.0376	-0.1223	-0.1683	-0.2203	-0.1815	-0.1692	-0.0858	-0.1041	-0.1068	-0.1614	-0.1582	-0.1631	-0.1681	-0.1289	-0.1249	-0.1314	-0.143	-0.142	-0.1759	-0.1294	-0.161	-0.1548	-0.1873	-0.1894	-0.2258	-0.1658	-0.1452	-0.1274	-0.1198	-0.0632	-0.0377	0.0255	0.1412	0.203
PF3D7_1240100	0.8894	0.8305	0.8369	0.7622	0.757	0.8254	0.8077	0.7472	0.7202	0.6445	0.433	0.1728	0.0968	-0.1518	-0.2981	-0.5703	-0.816	-1.0967	-1.0903	-1.2705	-1.4175	-1.5049	-1.5854	-1.7489	-1.9066	-1.9769	-2.0638	-2.1057	-2.191	-2.11	-2.0209	-1.8903	-1.8326	-1.7005	-1.6268	-1.3739	-1.0988	-0.8701	-0.7131	-0.7525	-0.7665	-0.815	-0.8047	-0.6572	-0.3054	-0.0706	0.0862	0.0968	0.4996	0.6973	1.0763	1.6808	1.9533
PF3D7_1240200	0.0946	0.036	0.0322	-0.0112	0.0195	0.0246	0.0174	0.0077	0.0125	-0.0262	-0.0436	-0.0463	-0.0665	-0.0929	-0.1038	-0.1374	-0.1784	-0.2194	-0.2176	-0.2381	-0.2616	-0.2805	-0.2836	-0.2812	-0.276	-0.2493	-0.2059	-0.1774	-0.155	-0.1302	-0.0975	-0.0803	-0.0718	-0.0574	-0.0454	-0.0314	-0.0224	5e-04	0.0201	0.0131	0.0394	0.0651	0.1053	0.1219	0.1885	0.1858	0.2176	0.2158	0.2184	0.1585	0.1449	0.0756	0.0051
PF3D7_1240300	-0.0085	0.0314	0.0941	0.1225	0.159	0.1873	0.1962	0.208	0.2186	0.2154	0.2565	0.2482	0.2045	0.2155	0.201	0.1443	0.1446	0.1595	0.1323	0.1057	0.074	0.0423	0.0152	-0.0065	-0.0193	-0.0139	-0.0179	-0.0328	-0.0437	-0.0481	-0.0431	-0.0493	-0.0328	-0.025	-0.013	-0.0355	-0.0366	-0.0517	-0.0368	-0.0344	-0.0199	-0.0278	-0.0261	-0.0298	-0.0334	-0.0233	-0.0043	-0.0087	0.0074	0.0174	0.0317	0.0586	0.0641
PF3D7_1240400	0.0155	0.0555	0.1336	0.213	0.2663	0.2981	0.3045	0.3323	0.2821	0.2174	0.2395	0.2288	0.2053	0.2008	0.213	0.2093	0.2196	0.1886	0.1683	0.1374	0.0519	-0.0466	-0.1344	-0.1818	-0.2286	-0.2756	-0.3109	-0.3313	-0.3608	-0.3665	-0.3364	-0.3222	-0.292	-0.2642	-0.2701	-0.2922	-0.2857	-0.2988	-0.2935	-0.2695	-0.2463	-0.2325	-0.1941	-0.1692	-0.1353	-0.0725	-0.0451	-0.048	0.022	0.0403	-0.0385	-0.0654	-0.28
PF3D7_1240600	0.0019	0.0381	0.1102	0.1387	0.1965	0.2328	0.2478	0.2543	0.2744	0.2737	0.3062	0.3084	0.3231	0.3286	0.3005	0.2495	0.2532	0.194	0.1439	0.1283	0.1016	0.0463	0.0185	0.0066	-0.0154	-0.0516	-0.0609	-0.075	-0.0802	-0.0764	-0.0563	-0.0649	-0.0568	-0.0614	-0.0551	-0.0668	-0.0571	-0.079	-0.0699	-0.0685	-0.0281	0.0339	0.0913	0.1148	0.136	0.144	0.1173	0.1145	0.1141	0.1153	0.1606	0.2095	0.3264
PF3D7_1240700	0.0026	0.0091	0.0197	0.0395	0.0633	0.1218	0.1393	0.1478	0.1439	0.168	0.1122	0.0944	0.106	0.0871	0.0656	0.0622	0.0774	0.0872	0.0709	0.0859	0.0774	0.054	0.0343	0.0489	0.03	0.0429	0.0356	0.0594	0.0405	0.0369	0.029	0.0252	-0.0211	-0.0017	-0.0438	-0.0284	-0.0218	-0.0321	-0.0276	0.0258	0.0168	0.0072	0.0131	0.0033	-0.0212	-0.0265	-0.0202	-0.0108	-0.0081	0.0494	0.0293	0.0429	0.0177
PF3D7_1240900	-0.0043	-0.0082	0.0477	0.056	0.1306	0.1552	0.185	0.201	0.2108	0.1602	0.1913	0.1839	0.2083	0.22	0.2306	0.1877	0.1865	0.1088	0.0653	0.0142	-0.0063	-0.0629	-0.0876	-0.0986	-0.1039	-0.1256	-0.1253	-0.1438	-0.1674	-0.1827	-0.1909	-0.1967	-0.1686	-0.1466	-0.1141	-0.095	-0.0779	-0.0888	-0.0966	-0.0649	0.0019	0.0229	0.0665	0.1283	0.1494	0.1691	0.2204	0.2451	0.2572	0.2443	0.1935	0.1379	0.0699
PF3D7_1241100	0.0171	0.1524	0.2751	0.3431	0.3359	0.3931	0.3501	0.3629	0.4112	0.4691	0.4628	0.4604	0.4088	0.3632	0.3805	0.355	0.3416	0.3188	0.2382	0.1404	0.0643	-0.0058	-0.053	-0.0181	-0.032	-0.0272	-0.0126	0.0555	0.0409	0.0312	0.0228	0.0243	-0.0348	-0.0594	-0.0541	-0.0901	-0.1519	-0.1208	-0.1333	-0.1473	-0.1382	-0.1241	-0.1678	-0.1701	-0.2156	-0.2089	-0.2447	-0.2915	-0.2182	-0.1537	-0.0776	0.0661	0.1177
PF3D7_1241500	-0.1999	-0.1847	-0.2086	-0.1707	-0.0543	-0.1021	0.012	0.1192	0.1263	0.0445	0.0933	0.0926	0.0291	0.1348	0.1515	0.3164	0.2971	0.2515	0.1337	0.1593	0.0778	0.1407	0.1359	0.1076	0.0906	-0.0034	-0.0315	0.0344	0.0461	-0.0303	-0.0275	-0.152	-0.2035	-0.1885	-0.1252	-0.1171	-0.0527	-0.0719	-0.1204	-0.1351	-0.127	-0.1624	-0.1999	-0.1728	-0.1857	-0.1526	-0.0951	-0.0545	-0.0352	-0.0668	-0.151	-0.2023	-0.2932
PF3D7_1241600	-0.2841	-0.1173	0.0334	0.0927	0.0634	0.0786	0.1	-0.0161	-0.0449	-0.033	-0.1462	-0.2438	-0.2593	-0.3391	-0.2961	-0.2873	-0.2188	-0.2076	-0.1527	-0.1975	-0.2321	-0.2931	-0.359	-0.3514	-0.3076	-0.3175	-0.296	-0.2452	-0.2585	-0.2669	-0.2628	-0.27	-0.2912	-0.3336	-0.4139	-0.4387	-0.4607	-0.5062	-0.5374	-0.6302	-0.6643	-0.6798	-0.6619	-0.672	-0.5658	-0.5698	-0.6603	-0.7378	-0.6288	-0.5609	-0.3785	-0.0909	0.0835
